Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
1769,16303,Daniel Sorensen,KC,12,34,S,DB344,1725
1770,14851,Damion Square,LAC,12,35,DT,DL315,1726
1771,14989,D.J. Swearinger,ARI,12,32,FS,DB345,1727
1772,18546,Duke Thomas,MIN,12,30,CB,DB346,1728
1773,19478,Dymonte Thomas,DEN,10,30,FS,DB347,1729
1774,20729,Deionte Thompson,ARI,12,27,S,DB348,1730
1775,18938,Dalvin Tomlinson,NYG,11,30,DT,DL316,1731
1776,20968,Drue Tranquill,LAC,12,28,LB,LB276,1732
1777,14057,Danny Trevathan,CHI,6,34,ILB,LB277,1733
1778,15183,Desmond Trufant,ATL,9,33,CB,DB349,1734
1779,16881,Josh Shaw,ARI,12,29,SS,DB350,1735
1780,14878,Jamar Taylor,SEA,11,33,CB,DB351,1736
1781,21423,Kenny Bigelow,NO,9,29,DT,DL317,1737
1782,21454,Mark McLaurin,NYG,11,27,LB,LB278,1738
1783,15669,Nathan Stupar,NYG,11,36,ILB,LB279,1739
1784,18658,Antonio Hamilton,NYG,11,31,CB,DB352,1740
1785,20797,Daniel Helm,LAC,12,29,TE,TE157,1741
1786,21150,Adarius Pickett,LAC,12,27,SS,DB353,1742
1787,20330,John Atkins,DET,5,31,DT,DL318,1743
1788,21456,Jon Hilliman,NYG,11,28,RB,RB203,1744
1789,21203,Matthew Wright,PIT,7,28,K,K39,1745
1790,18619,Jon Brown,SF,4,31,K,K40,1746
1791,20992,Gerald Willis,BAL,8,28,NT,DL319,1747
1792,20961,Marvell Tell III,IND,6,27,CB,DB354,1748
1793,13029,Allen Bailey,ATL,9,35,DE,DL320,1749
1794,19315,Xavier Woodson-Luster,HOU,10,28,OLB,LB280,1750
1795,11108,Earl Mitchell,SEA,11,36,DT,DL321,1751
1796,15092,Damontre Moore,SF,4,31,DE,DL322,1752
1797,21257,Andrew Williams,JAX,10,28,DT,DL323,1753
1798,11311,Kurt Coleman,BUF,6,36,FS,DB355,1754
1799,20675,Brandon Bryant,NYJ,4,28,SS,DB356,1755
1800,19068,Brad Kaaya,CIN,9,28,QB,QB112,1756
1801,18153,Daniel Lasco,NO,9,31,RB,RB204,1757
1802,18666,Duke Williams,BUF,6,31,WR,WR297,1758
1803,19085,De'Angelo Henderson,MIN,12,31,RB,RB205,1759
1804,18673,Jaydon Mickens,CAR,7,30,WR,WR298,1760
1805,19030,Bucky Hodges,NYJ,4,28,TE,TE158,1761
1806,18700,Austin Traylor,DET,5,30,TE,TE159,1762
1807,16648,Troy Niklas,TB,7,31,TE,TE160,1763
1808,21490,Azeez Al-Shaair,SF,4,26,LB,LB281,1764
1809,18046,Antonio Morrison,GB,11,29,ILB,LB282,1765
1810,21521,Herb Miller,KC,12,26,CB,DB357,1766
1811,20739,Jeff Allison,NYJ,4,27,ILB,LB283,1767
1812,21243,Jesse Aniebonam,HOU,10,28,OLB,LB284,1768
1813,21044,Jordan Brown,CIN,9,28,DB,DB358,1769
1814,17037,Justin Coleman,DET,5,31,CB,DB359,1770
1815,15380,Jordan Dangerfield,PIT,7,33,SS,DB360,1771
1816,21416,Javien Hamilton,GB,11,27,CB,DB361,1773
1817,15301,Josh Martin,NO,9,32,OLB,LB285,1774
1818,20885,Jimmy Moreland,WAS,10,28,CB,DB362,1775
1819,21284,Jermaine Ponder,PIT,7,29,CB,DB363,1776
1820,21351,Jordan Thompson,SF,4,null,DT,DL324,1777
1821,21546,Jojo Tillery,TEN,11,26,FS,DB364,1778
1822,16678,Jimmie Ward,SF,4,32,S,DB365,1779
1823,18013,Kendall Fuller,KC,12,29,CB,DB366,1780
1824,19287,Kenny Moore II,IND,6,28,CB,DB367,1781
1825,21583,Ladarius Wiley,TEN,11,27,SS,DB368,1782
1826,19997,Marcus Allen,PIT,7,27,LB,LB286,1783
1827,21152,Malik Carney,DET,5,28,OLB,LB287,1784
1828,15234,Marcus Cooper,NYJ,4,34,CB,DB369,1785
1829,20758,Mark Fields II,KC,12,27,CB,DB370,1786
1830,17279,Matt Longacre,ARI,12,32,OLB,LB288,1787
1831,21333,Nate Meadors,MIN,12,27,S,DB371,1788
1832,15469,Nickell Robey-Coleman,LAR,9,32,CB,DB372,1789
1833,6687,Orlando Scandrick,PHI,10,37,CB,DB373,1790
1834,14949,Barkevious Mingo,SEA,11,33,OLB,LB289,1791
1835,20780,Porter Gustin,NO,9,27,LB,LB290,1792
1836,21373,P.J. Locke,PIT,7,27,S,DB374,1793
1837,16839,P.J. Williams,NO,9,30,CB,DB375,1794
1838,16283,Bradley Roby,HOU,10,32,CB,DB376,1795
1839,15988,Ross Cockrell,CAR,7,32,CB,DB377,1796
1840,19308,Rickey Jefferson,NO,9,29,SS,DB378,1797
1841,12881,Buster Skrine,CHI,6,35,CB,DB379,1798
1842,21190,Roderic Teamer,LAC,12,27,S,DB380,1799
1843,21001,Rock Ya-Sin,IND,6,27,CB,DB381,1800
1844,16792,Stephone Anthony,ATL,9,31,OLB,LB291,1801
1845,21550,Sterling Sheffield,CIN,9,27,OLB,LB292,1802
1846,21509,Tenny Adewusi,NYG,11,27,CB,DB382,1803
1847,18155,Trevor Bates,DET,5,30,ILB,LB293,1804
1848,16078,Terrence Brooks,NE,10,32,DB,DB383,1805
1849,16312,T.J. Carrie,CLE,7,33,CB,DB384,1806
1850,20749,T.J. Edwards,PHI,10,27,LB,LB294,1807
1851,21223,Tyree Kinnel,CIN,9,27,SS,DB385,1808
1852,17495,Tevin Mitchel,LV,6,31,CB,DB386,1809
1853,16372,Tyler Patmon,MIA,5,33,CB,DB387,1810
1854,16266,Telvin Smith,JAX,10,33,OLB,LB295,1811
1855,21267,Tre Watson,MIA,5,27,ILB,LB296,1812
1856,21111,Ugo Amadi,SEA,11,27,S,DB388,1813
1857,21432,Chuck Harris,CHI,6,26,DE,DL325,1814
1858,16107,Darqueze Dennard,CIN,9,32,CB,DB389,1815
1859,19978,Duke Ejiofor,HOU,10,29,DL,DL326,1816
1860,21579,David Kenney,TB,7,29,OLB,LB297,1817
1861,20856,Donnie Lewis Jr.,CLE,7,27,CB,DB390,1818
1862,21122,Duke Shelley,CHI,6,27,DB,DB391,1819
1863,20103,Reggie Bonnafon,CAR,7,28,RB,RB206,1820
1864,21240,Damarea Crockett,LV,6,26,RB,RB207,1821
1865,20886,Stanley Morgan Jr.,CIN,9,27,WR,WR299,1822
1866,20939,David Sills,BUF,6,27,WR,WR300,1823
1867,20876,Jakobi Meyers,NE,10,27,WR,WR301,1824
1868,21072,Keelan Doss,LV,6,28,WR,WR302,1825
1869,21196,Reggie White Jr.,NYG,11,28,WR,WR303,1826
1870,21627,Josh Caldwell,KC,12,27,RB,RB208,1827
1871,21178,Jason Moore,LAC,12,28,WR,WR304,1828
1872,20838,Tyron Billy-Johnson,HOU,10,28,WR,WR305,1829
1873,20298,Steve Ishmael,IND,6,28,WR,WR306,1830
1874,18896,Cyril Grayson Jr.,NO,9,30,WR,WR307,1831
1875,21448,Jalen Guyton,DAL,8,26,WR,WR308,1832
1876,21286,Darrin Hall,GB,11,27,RB,RB209,1833
1877,20049,Damoun Patterson,NE,10,29,WR,WR309,1834
1878,21369,Austin Fort,DEN,10,29,TE,TE161,1835
1879,20804,Wes Hills,ARI,12,28,RB,RB210,1836
1880,21016,Jamal Custis,KC,12,28,WR,WR310,1837
1881,21041,Nick Brossette,NE,10,28,RB,RB211,1838
1882,21451,Jon'Vea Johnson,DAL,8,28,WR,WR311,1839
1883,21318,A.J. Richardson,ARI,12,28,WR,WR312,1840
1884,13170,Niles Paul,SF,4,34,TE,TE162,1841
1885,21367,Devontae Jackson,DEN,10,29,RB,RB212,1842
1886,21513,Darrius Shepherd,GB,11,28,WR,WR313,1843
1887,20905,Donald Parham Jr.,WAS,10,26,TE,TE163,1844
1888,20328,Jeff Badet,MIN,12,29,WR,WR314,1845
1889,21277,David Blough,DET,5,28,QB,QB113,1846
1890,20816,Lil'Jordan Humphrey,NO,9,26,WR,WR315,1847
1891,18451,Rob Kelley,NO,9,31,RB,RB213,1848
1892,20756,Jazz Ferguson,SEA,11,27,WR,WR316,1849
1893,21368,Trinity Benson,DEN,10,27,WR,WR317,1850
1894,18715,Reece Horn,MIA,5,31,WR,WR318,1851
1895,20626,Deontez Alexander,DET,5,27,WR,WR319,1852
1896,19582,Reggie Davis,DAL,8,28,WR,WR320,1853
1897,20945,Jaylen Smith,BAL,8,26,WR,WR321,1854
1898,21177,Jeremy Cox,LAC,12,27,RB,RB214,1855
1899,21070,Johnnie Dixon,HOU,10,29,WR,WR322,1856
1900,20561,Mark Thompson,DET,5,29,RB,RB215,1857
1901,21143,Kyle Shurmur,KC,12,27,QB,QB114,1858
1902,20920,Anthony Ratliff-Williams,TEN,11,26,WR,WR323,1859
1903,17932,Connor Cook,DET,5,31,QB,QB115,1860
1904,19184,JoJo Natson,LAR,9,30,WR,WR324,1861
1905,14021,Andre Branch,ARI,12,34,DE,DL327,1863
1906,14631,Josh Robinson,JAX,10,33,CB,DB392,1864
1907,14793,DeShawn Shead,SEA,11,35,CB,DB393,1865
1908,16552,Tre Boston,CAR,7,31,FS,DB394,1866
1909,16637,Ethan Westbrooks,LV,6,33,DE,DL328,1867
1910,17998,Will Redmond,GB,11,30,CB,DB395,1868
1911,18557,Nicholas Grigsby,BAL,8,31,OLB,LB298,1869
1912,21066,Lukas Denis,TB,7,27,S,DB396,1870
1913,21529,Curtis Akins,CIN,9,28,OLB,LB299,1871
1914,14974,Nick Williams,CHI,6,34,DL,DL329,1873
1915,15433,Brynden Trawick,BAL,8,34,FS,DB397,1874
1916,16391,Jay Bromley,SF,4,31,DT,DL330,1875
1917,16551,Bene' Benwikere,MIN,12,32,CB,DB398,1876
1918,16978,Hayes Pullard,PHI,10,32,OLB,LB300,1877
1919,18537,Brian Price,CLE,7,29,DT,DL331,1878
1920,21034,BJ Blunt,WAS,10,29,ILB,LB301,1879
1921,21182,Josh Corcoran,LAC,12,27,OLB,LB302,1880
1922,21482,Otaro Alaka,BAL,8,28,ILB,LB303,1881
1923,21584,Freedom Akinmoladun,NYG,11,28,DT,DL332,1882
1924,21641,Olive Sagapolu,GB,11,27,DT,DL333,1883
1925,20191,Godwin Igwebuike,NYJ,4,29,RB,RB216,1885
1926,20724,Sam Eguavoen,MIA,5,31,LB,LB304,1886
1927,20786,Terrill Hanks,MIA,5,28,OLB,LB305,1887
1928,21554,Joshua Moon,JAX,10,27,FS,DB399,1888
1929,19982,Dylan Cantrell,LAC,12,29,TE,TE164,1890
1930,13744,Nate Ebner,NE,10,35,SS,DB400,1891
1931,14469,Justin Bethel,BAL,8,33,CB,DB401,1892
1932,16526,Ra'Shede Hageman,ATL,9,33,DT,DL334,1893
1933,16669,Dontae Johnson,SF,4,32,CB,DB402,1894
1934,17172,Jonathan Anderson,NYG,11,32,ILB,LB306,1895
1935,18293,Kevin Peterson,LAR,9,30,CB,DB403,1896
1936,19126,Stevie Tu'ikolovatu,TB,7,32,NT,DL335,1897
1937,19450,Karter Schult,MIN,12,30,DE,DL336,1898
1938,20127,Kameron Kelly,PIT,7,27,FS,DB404,1899
1939,20584,Craig James,MIN,12,28,CB,DB405,1900
1940,20921,Wyatt Ray,CLE,7,27,DE,DL337,1901
1941,20955,Connor Strachan,JAX,10,28,ILB,LB307,1902
1942,21010,Te'von Coney,LV,6,26,ILB,LB308,1903
1943,21069,D'Cota Dixon,TB,7,29,FS,DB406,1904
1944,21147,Kahzin Daniels,TB,7,28,OLB,LB309,1905
1945,21153,Javier Edwards,HOU,10,27,NT,DL338,1906
1946,21185,Chris Peace,LAC,12,28,OLB,LB310,1907
1947,21209,Austin Exford,HOU,10,28,FS,DB407,1908
1948,21212,Myquon Stout,NYJ,4,28,DE,DL339,1909
1949,21216,Cam Lewis,BUF,6,27,CB,DB408,1910
1950,21234,Kyron Brown,NYJ,4,27,CB,DB409,1911
1951,21235,John Battle,TB,7,29,SS,DB410,1912
1952,21236,Santos Ramirez,NYJ,4,28,FS,DB411,1913
1953,21237,Koa Farmer,LV,6,28,OLB,LB311,1914
1954,21288,Dedrick Young,CLE,7,27,ILB,LB312,1915
1955,21304,Yurik Bethune,ATL,9,27,DE,DL340,1916
1956,21322,Immanuel Turner,CIN,9,27,DE,DL341,1917
1957,21323,Miles Brown,ARI,12,26,NT,DL342,1918
1958,21326,Parker Baldwin,ATL,9,27,SS,DB412,1919
1959,21341,Noah Dawkins,CIN,9,26,LB,LB313,1920
1960,21346,Shakial Taylor,IND,6,27,CB,DB413,1921
1961,21398,Boogie Roberts,LAR,9,28,DT,DL343,1922
1962,21403,Ryan Bee,WAS,10,28,DE,DL344,1923
1963,21414,Nate Brooks,ARI,12,27,CB,DB414,1924
1964,21466,Jonathan Harris,CHI,6,27,DT,DL345,1925
1965,21502,Anthony Stubbs,CLE,7,27,OLB,LB314,1926
1966,21511,Willie Harvey Jr.,CLE,7,28,LB,LB315,1927
1967,21524,Isaiah Wharton,MIN,12,28,SS,DB415,1928
1968,21540,Dare Odeyingbo,TB,7,27,DE,DL346,1929
1969,21543,Anthony Pittman,DET,5,27,LB,LB316,1930
1970,21570,Jonathan Bonner,WAS,10,27,DE,DL347,1931
1971,21574,Abraham Wallace,BUF,6,27,FS,DB416,1932
1972,21578,Tuzar Skipper,PIT,7,28,LB,LB317,1933
1973,21624,Sione Teuhema,CAR,7,28,OLB,LB318,1934
1974,16886,Javorius Allen,NO,9,32,RB,RB217,1936
1975,17337,C.J. Goodwin,DAL,8,34,CB,DB417,1937
1976,18021,Vincent Valentine,ARI,12,30,NT,DL348,1938
1977,20469,Niles Scott,CIN,9,28,DT,DL349,1939
1978,21174,Chris Westry,DAL,8,26,CB,DB418,1940
1979,21444,Daniel Wise,DAL,8,28,DT,DL350,1941
1980,21449,Luke Gifford,DAL,8,28,LB,LB319,1942
1981,13299,Jacquizz Rodgers,NO,9,34,RB,RB218,1944
1982,21156,John Lovett,KC,12,28,FB,RB219,1945
1983,14144,Morris Claiborne,KC,12,34,CB,DB419,1946
1984,16876,Ibraheim Campbell,GB,11,32,SS,DB420,1947
1985,16962,AJ Derby,NO,9,32,TE,TE165,1948
1986,19519,Hunter Dimick,KC,12,30,OLB,LB320,1949
1987,21415,Greg Roberts,GB,11,28,LB,LB321,1950
1988,16908,Davis Tull,JAX,10,32,OLB,LB322,1952
1989,9169,Captain Munnerlyn,BUF,6,36,CB,DB421,1954
1990,17098,Jordan Williams,TEN,11,31,LB,LB323,1955
1991,18304,Chris Landrum,HOU,10,31,OLB,LB324,1956
1992,19051,Ukeme Eligwe,TEN,11,30,OLB,LB325,1957
1993,21258,Roderick Young,BUF,6,null,DT,DL351,1958
1994,21334,Micah Abernathy,TB,7,27,S,DB422,1959
1995,21366,Malik Reed,DEN,10,27,DE,DL352,1960
1996,21575,Juwon Young,SEA,11,25,OLB,LB326,1961
1997,21325,James Folston Jr.,TEN,11,27,OLB,LB327,1963
1998,21249,Shane Bowman,TB,7,28,DE,DL353,1964
1999,18180,Terrance Smith,MIA,5,31,ILB,LB328,1965
2000,11548,Darian Stewart,TB,7,35,FS,DB423,1966
2001,18231,Taylor Bertolet,NYJ,4,31,K,K41,1968
2002,19086,Jeremiah Ledbetter,TB,7,29,DL,DL354,1969
2003,21303,Durrant Miles,ATL,9,29,DE,DL355,1971
2004,5282,Josh McCown,PHI,10,44,QB,QB116,1973
2005,9331,Michael Crabtree,ARI,12,36,WR,WR325,1975
2006,13520,Albert McClellan,NYJ,4,37,ILB,LB329,1977
2007,15012,Johnathan Cyprien,PHI,10,33,DB,DB424,1978
2008,20181,Greg Gilmore,PIT,7,29,DT,DL356,1979
2009,21528,Damion Willis,CIN,9,26,WR,WR326,1981
2010,16305,De'Anthony Thomas,KC,12,31,WR,WR327,1982
2011,16307,Charcandrick West,IND,6,32,RB,RB220,1983
2012,15268,Nick Williams,DEN,10,33,WR,WR328,1984
2013,14891,Tommy Bohanon,GB,11,33,FB,RB221,1985
2014,6489,Josh Johnson,DET,5,38,QB,QB117,1986
2015,15982,Matt Simms,ATL,9,35,QB,QB118,1987
2016,17064,Wes Saxton,SEA,11,30,TE,TE166,1988
2017,17102,Mack Brown,LV,6,32,RB,RB222,1989
2018,17199,Akeem Hunt,TEN,11,31,RB,RB223,1990
2019,18452,Joe Kerridge,CLE,7,31,FB,RB224,1991
2020,18602,Tanner McEvoy,TEN,11,31,WR,WR329,1992
2021,18642,Alex Ellis,PHI,10,31,TE,TE167,1993
2022,19541,Shane Smith,NO,9,30,FB,RB225,1994
2023,20751,E.J. Ejiya,BAL,8,28,OLB,LB330,1996
2024,20563,Nick Keizer,KC,12,29,TE,TE168,1998
2025,5834,Matt Moore,KC,12,39,QB,QB119,2000
2026,21519,Joey Slye,CAR,7,28,K,K42,2001
2027,18597,Destiny Vaeao,CAR,7,30,DE,DL357,2002
2028,21512,Jhavonte Dean,PIT,7,28,CB,DB425,2003
2029,21163,Deonte Harty,NO,9,26,WR,WR330,2005
2030,18204,Josh Woodrum,WAS,10,31,QB,QB120,2006
2031,3388,Matt Bryant,ATL,9,48,K,K43,2008
2032,21211,Patrick Laird,MIA,5,28,RB,RB226,2009
2033,21400,Steven Sims,WAS,10,27,WR,WR331,2010
2034,21601,Gunner Olszewski,NE,10,27,WR,WR332,2011
2035,19200,C.J. Board,JAX,10,30,WR,WR333,2012
2036,21295,Nsimba Webster,LAR,9,28,WR,WR334,2013
2037,20662,Jaeden Graham,ATL,9,28,TE,TE169,2014
2038,19177,Trey Griffey,PIT,7,30,WR,WR335,2015
2039,20311,Ben Johnson,LAC,12,29,TE,TE170,2016
2040,21161,Brandon Dillon,MIN,12,27,TE,TE171,2018
