Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
1340,19304,Pharaoh Brown,CLE,9,30,TE,TE143,1295
1341,19310,Nicholas Morrow,LV,6,28,LB,LB145,1296
1342,19312,Ahmad Thomas,ATL,10,29,ILB,LB146,1297
1343,19314,Isaac Whitney,HOU,8,29,WR,WR275,1298
1344,19317,Victor Bolden,DET,5,29,WR,WR276,1299
1345,19344,Greg Mabin,CIN,9,29,CB,DB221,1300
1346,19373,Devaroe Lawrence,KC,10,31,DT,DL198,1301
1347,19375,Arthur Maulet,NYJ,10,30,CB,DB222,1302
1348,19403,Krishawn Hogan,TEN,4,29,WR,WR277,1303
1349,19407,Ryan Lewis,WAS,8,30,CB,DB223,1304
1350,19433,Isaiah Irving,CHI,11,29,OLB,LB147,1305
1351,19441,B.J. Bello,NYJ,10,29,ILB,LB148,1306
1352,19458,Joe Jones,DEN,5,30,LB,LB149,1307
1353,19461,Cooper Rush,NYG,11,30,QB,QB100,1308
1354,19481,Alex Barrett,SF,11,30,DL,DL199,1309
1355,19492,Jeremiah Valoaga,LV,6,29,DE,DL200,1310
1356,19493,Eli Ankou,CLE,9,29,DT,DL201,1311
1357,19494,Evan Baylis,GB,5,30,TE,TE144,1312
1358,19496,Dylan Cole,HOU,8,30,LB,LB150,1313
1359,19501,Justin Hardee Sr.,NO,6,30,CB,DB224,1314
1360,19508,Daniel Ross,LV,6,31,DT,DL202,1315
1361,19532,DaShaun Amos,GB,5,29,CB,DB225,1316
1362,19538,Calvin Munson,MIA,7,29,LB,LB151,1317
1363,19542,Colin Thompson,CAR,13,30,TE,TE145,1318
1364,19559,Sean Culkin,LAC,6,30,TE,TE146,1319
1365,19560,Michael Davis,LAC,6,29,CB,DB226,1320
1366,19563,Nigel Harris,TEN,4,29,ILB,LB152,1321
1367,19567,James Onwualu,CAR,13,29,OLB,LB153,1322
1368,19569,Artavis Scott,IND,7,29,WR,WR278,1323
1369,19580,Nick Usher,LV,6,29,OLB,LB154,1324
1370,19591,Jamal Carter,ATL,10,30,S,DB227,1325
1371,19732,Rashard Davis,TEN,4,28,WR,WR279,1326
1372,19749,Christian Kuntz,PIT,4,30,LS,LS4,1327
1373,19755,River Cracraft,SF,11,29,WR,WR280,1328
1374,19797,Derrius Guice,WAS,8,26,RB,RB186,1329
1375,19805,Jayrone Elliott,PIT,4,32,OLB,LB155,1330
1376,19824,Kalen Ballage,MIA,7,28,RB,RB187,1331
1377,19827,Roquan Smith,CHI,11,27,ILB,LB156,1332
1378,19829,Minkah Fitzpatrick,PIT,4,27,S,DB228,1333
1379,19830,Denzel Ward,CLE,9,27,CB,DB229,1334
1380,19832,Bradley Chubb,DEN,5,27,LB,LB157,1335
1381,19834,Vita Vea,TB,13,29,NT,DL203,1336
1382,19835,Marcus Davenport,NO,6,27,OLB,LB158,1337
1383,19836,Tremaine Edmunds,BUF,11,26,LB,LB159,1338
1384,19837,Derwin James Jr.,LAC,6,27,S,DB230,1339
1385,19838,Leighton Vander Esch,DAL,10,28,LB,LB160,1340
1386,19839,Jaire Alexander,GB,5,27,CB,DB231,1341
1387,19841,Daron Payne,WAS,8,26,DT,DL204,1342
1388,19842,Rashaan Evans,TEN,4,28,ILB,LB161,1343
1389,19846,Taven Bryan,JAX,8,28,DT,DL205,1344
1390,19847,Mike Hughes,MIN,7,27,CB,DB232,1345
1391,19849,Terrell Edmunds,PIT,4,27,S,DB233,1346
1392,19852,Shaquille Leonard,IND,7,28,LB,LB162,1347
1393,19856,Josh Jackson,GB,5,28,CB,DB234,1348
1394,19858,Breeland Speaks,KC,10,28,DE,DL206,1349
1395,19859,Uchenna Nwosu,LAC,6,27,LB,LB163,1350
1396,19862,Harold Landry III,TEN,4,27,OLB,LB164,1351
1397,19866,Justin Reid,HOU,8,27,S,DB235,1352
1398,19868,Isaiah Oliver,ATL,10,27,CB,DB236,1353
1399,19870,Donte Jackson,CAR,13,28,CB,DB237,1354
1400,19871,Sam Hubbard,CIN,9,28,DE,DL207,1355
1401,19872,Malik Jefferson,LAC,6,27,LB,LB165,1356
1402,19873,Jessie Bates III,CIN,9,27,S,DB238,1357
1403,19874,Chad Thomas,CLE,9,28,DE,DL208,1358
1404,19876,Tracy Walker III,DET,5,29,S,DB239,1359
1405,19878,Tyquan Lewis,IND,7,29,DE,DL209,1360
1406,19879,Kemoko Turay,IND,7,28,DL,DL210,1361
1407,19880,Derrick Nnadi,KC,10,28,DT,DL211,1362
1408,19881,Justin Jones,LAC,6,27,DT,DL212,1363
1409,19882,Jerome Baker,MIA,7,27,LB,LB166,1364
1410,19884,Duke Dawson,DEN,5,28,DB,DB240,1365
1411,19885,B.J. Hill,NYG,11,29,DT,DL213,1366
1412,19886,Lorenzo Carter,NYG,11,28,OLB,LB167,1367
1413,19887,Nathan Shepherd,NYJ,10,30,DT,DL214,1368
1414,19889,P.J. Hall,HOU,8,29,DT,DL215,1369
1415,19890,Rasheem Green,SEA,6,27,DE,DL216,1370
1416,19891,Fred Warner,SF,11,27,LB,LB168,1371
1417,19892,Carlton Davis,TB,13,27,CB,DB241,1372
1418,19893,M.J. Stewart,CLE,9,28,S,DB242,1373
1419,19896,Arden Key,LV,6,28,OLB,LB169,1374
1420,19899,Deadrin Senat,ATL,10,29,DL,DL217,1375
1421,19900,Harrison Phillips,BUF,11,28,DL,DL218,1376
1422,19901,Isaac Yiadom,NYG,11,28,CB,DB243,1377
1423,19902,Oren Burks,GB,5,29,LB,LB170,1378
1424,19904,Ronnie Harrison Jr.,CLE,9,27,LB,LB171,1379
1425,19905,Dorian O'Daniel,KC,10,29,LB,LB172,1380
1426,19907,Tarvarius Moore,SF,11,27,S,DB244,1381
1427,19911,Jalyn Holmes,MIN,7,28,DL,DL219,1382
1428,19913,Kyle Lauletta,ATL,10,29,QB,QB101,1383
1429,19918,Josh Sweat,PHI,9,27,DE,DL220,1384
1430,19921,Maurice Hurst II,LV,6,29,DT,DL221,1385
1431,19922,Justin Watson,TB,13,29,WR,WR281,1386
1432,19923,Shaquem Griffin,SEA,6,28,OLB,LB173,1387
1433,19926,Kenny Young,LAR,9,29,LB,LB174,1388
1434,19927,Anthony Averett,BAL,7,29,CB,DB245,1389
1435,19928,Taron Johnson,BUF,11,27,CB,DB246,1390
1436,19929,Marquis Haynes Sr.,CAR,13,30,OLB,LB175,1391
1437,19930,Bilal Nichols,CHI,11,27,DT,DL222,1392
1438,19931,Joel Iyiegbuniwe,CHI,11,28,ILB,LB176,1393
1439,19932,Dorance Armstrong,DAL,10,26,DE,DL223,1394
1440,19933,Josey Jewell,DEN,5,29,ILB,LB177,1395
1441,19934,Da'Shawn Hand,DET,5,28,DT,DL224,1396
1442,19935,J'Mon Moore,CLE,9,28,WR,WR282,1397
1443,19939,Armani Watts,KC,10,28,S,DB247,1398
1444,19940,Kyzir White,LAC,6,28,ILB,LB178,1399
1445,19942,John Franklin-Myers,NYJ,10,27,DE,DL225,1400
1446,19944,Ja'Whaun Bentley,NE,5,27,LB,LB179,1401
1447,19946,R.J. McIntosh,NYG,11,27,DL,DL226,1402
1448,19948,Nick Nelson,LV,6,27,CB,DB248,1403
1449,19949,Avonte Maddox,PHI,9,28,CB,DB249,1404
1450,19951,Tre Flowers,SEA,6,28,CB,DB250,1405
1451,19952,Kentavius Street,SF,11,28,DL,DL227,1406
1452,19953,D.J. Reed,SEA,6,27,CB,DB251,1407
1453,19954,Jordan Whitehead,TB,13,27,S,DB252,1408
1454,19955,Troy Apke,WAS,8,29,CB,DB253,1409
1455,19960,DeShon Elliott,BAL,7,27,S,DB254,1410
1456,19963,Siran Neal,BUF,11,29,CB,DB255,1411
1457,19964,Jermaine Carter,CAR,13,29,LB,LB180,1412
1458,19965,Kylie Fitts,ARI,8,29,OLB,LB181,1413
1459,19966,Andrew Brown,CIN,9,28,DL,DL228,1414
1460,19967,Davontae Harris,DEN,5,29,DB,DB256,1415
1461,19968,Darius Phillips,CIN,9,28,CB,DB257,1416
1462,19970,Genard Avery,PHI,9,29,DE,DL229,1417
1463,19971,Simeon Thomas,WAS,8,30,CB,DB258,1418
1464,19972,Mike White,NYJ,10,29,QB,QB102,1419
1465,19973,Troy Fumagalli,DEN,5,29,TE,TE147,1420
1466,19978,Duke Ejiofor,HOU,8,29,DL,DL230,1421
1467,19982,Dylan Cantrell,ARI,8,29,TE,TE148,1422
1468,19985,Sebastian Joseph-Day,LAR,9,29,DL,DL231,1423
1469,19986,Micah Kiser,LAR,9,29,LB,LB182,1424
1470,19987,Ogbo Okoronkwo,LAR,9,29,DE,DL232,1425
1471,19990,Christian Sam,DET,5,27,LB,LB183,1426
1472,19992,Natrell Jamerson,CAR,13,28,SS,DB259,1427
1473,19993,Foley Fatukasi,NYJ,10,29,DT,DL233,1428
1474,19994,Parry Nickerson,GB,5,29,CB,DB260,1429
1475,19997,Marcus Allen,PIT,4,27,LB,LB184,1430
1476,19999,Jakob Martin,HOU,8,28,DE,DL234,1431
1477,20000,Marcell Harris,SF,11,29,LB,LB185,1432
1478,20001,Dane Cruikshank,TEN,4,29,S,DB261,1433
1479,20002,Tim Settle,WAS,8,26,DT,DL235,1434
1480,20003,Shaun Dion Hamilton,WAS,8,28,LB,LB186,1435
1481,20007,Foyesade Oluokun,ATL,10,28,LB,LB187,1436
1482,20010,Andre Smith Jr.,BUF,11,27,ILB,LB188,1437
1483,20018,Nick Bawden,DET,5,27,FB,RB188,1438
1484,20019,James Looney,GB,5,29,TE,TE149,1439
1485,20021,Peter Kalambayi,HOU,8,28,ILB,LB189,1440
1486,20023,Matthew Adams,IND,7,28,LB,LB190,1441
1487,20024,Zaire Franklin,IND,7,27,LB,LB191,1442
1488,20026,Leon Jacobs,JAX,8,28,OLB,LB192,1443
1489,20029,Trevon Young,CLE,9,29,OLB,LB193,1444
1490,20030,Travin Howard,LAR,9,28,ILB,LB194,1445
1491,20032,Cornell Armstrong,HOU,8,28,CB,DB262,1446
1492,20035,Ade Aruna,LV,6,30,DE,DL236,1447
1493,20036,Devante Downs,NYG,11,28,OLB,LB195,1448
1494,20037,Danny Etling,SEA,6,29,QB,QB103,1449
1495,20044,Alex McGough,HOU,8,28,WR,WR283,1450
1496,20045,Jullian Taylor,SF,11,29,DL,DL237,1451
1497,20046,Jack Cichy,TB,13,28,ILB,LB196,1452
1498,20050,Chris Lammons,KC,10,28,CB,DB263,1453
1499,20051,Zach Sieler,MIA,7,28,DT,DL238,1454
1500,20059,Montrel Meander,CLE,9,29,LB,LB197,1455
1501,20066,Tony Brown II,CIN,9,28,CB,DB264,1456
1502,20068,Justin Lawler,LAR,9,29,OLB,LB198,1457
1503,20070,Keion Crossen,HOU,8,28,DB,DB265,1458
1504,20074,Jason Cabinda,DET,5,28,FB,RB189,1459
1505,20080,Greg Stroman Jr.,WAS,8,28,CB,DB266,1460
1506,20085,Dennis Gardeck,ARI,8,29,OLB,LB199,1461
1507,20086,Deatrick Nichols,MIA,7,29,CB,DB267,1462
1508,20088,Ezekiel Turner,ARI,8,27,ILB,LB200,1463
1509,20089,Kurt Benkert,ATL,10,28,QB,QB104,1464
1510,20094,Emmanuel Ellerbee,SEA,6,27,OLB,LB201,1465
1511,20099,James Crawford,MIA,7,29,OLB,LB202,1466
1512,20102,Levi Wallace,BUF,11,28,CB,DB268,1467
1513,20110,Cavon Walker,PIT,4,29,DT,DL239,1468
1514,20111,Kevin Toliver II,CHI,11,28,CB,DB269,1469
1515,20116,Trayvon Henderson,CIN,9,28,S,DB270,1470
1516,20117,Da'Mari Scott,NYG,11,28,WR,WR284,1471
1517,20122,Jordan Chunn,DAL,10,29,RB,RB190,1472
1518,20157,Jalen Davis,ARI,8,28,CB,DB271,1473
1519,20162,Hercules Mata'afa,MIN,7,28,DE,DL240,1474
1520,20164,Holton Hill,MIN,7,27,CB,DB272,1475
1521,20167,J.C. Jackson,NE,5,28,DB,DB273,1476
1522,20169,Taylor Stallworth,IND,7,28,DT,DL241,1477
1523,20173,Sean Chandler,NYG,11,28,S,DB274,1478
1524,20178,Chandon Sullivan,GB,5,27,CB,DB275,1479
1525,20180,Ola Adeniyi,PIT,4,26,OLB,LB203,1480
1526,20185,Poona Ford,SEA,6,28,DT,DL242,1481
1527,20189,Demone Harris,KC,10,28,DE,DL243,1482
1528,20204,Charvarius Ward,KC,10,28,CB,DB276,1483
1529,20217,Tavierre Thomas,CLE,9,28,CB,DB277,1484
1530,20224,Christian Blake,ATL,10,27,WR,WR285,1485
1531,20227,Devin Gray,ATL,10,28,WR,WR286,1486
1532,20233,Jacob Tuioti-Mariner,ATL,10,27,DE,DL244,1487
1533,20245,Chris Board,BAL,7,28,LB,LB204,1488
1534,20248,Kaare Vedvik,CAR,13,30,K,K44,1489
1535,20262,Michael Joseph,CHI,11,29,DB,DB278,1490
1536,20264,Jordan Franks,CIN,9,28,TE,TE150,1491
1537,20269,Daniel Ekuale,CLE,9,30,DT,DL245,1492
1538,20281,Mike Ford,DET,5,28,CB,DB279,1493
1539,20288,Tyler Lancaster,GB,5,29,NT,DL246,1494
1540,20293,Raven Greene,GB,5,29,S,DB280,1495
1541,20296,Jester Weah,WAS,8,29,WR,WR287,1496
1542,20297,Davin Bellamy,HOU,8,29,OLB,LB205,1497
1543,20298,Steve Ishmael,IND,7,28,WR,WR288,1498
1544,20300,Robert Jackson,CLE,9,30,CB,DB281,1499
1545,20302,Chris Cooper,ATL,10,30,S,DB282,1500
1546,20314,Codey McElroy,TB,13,31,TE,TE151,1501
1547,20316,Steven Parker,MIN,7,28,DB,DB283,1502
1548,20330,John Atkins,DET,5,31,DT,DL247,1503
1549,20331,Frank Herron,DET,5,29,DE,DL248,1504
1550,20335,Linden Stephens,SEA,6,29,DB,DB284,1505
1551,20338,Tae Davis,CLE,9,27,ILB,LB206,1506
1552,20339,Grant Haley,NYG,11,28,DB,DB285,1507
1553,20341,Quadree Henderson,PIT,4,27,WR,WR289,1508
1554,20346,Kendal Vickers,LV,6,28,DT,DL249,1509
1555,20366,Emmanuel Moseley,SF,11,28,CB,DB286,1510
1556,20373,Deontay Burnett,PHI,9,26,WR,WR290,1511
1557,20380,Matt Dickerson,TEN,4,28,DT,DL250,1512
1558,20382,Sharif Finch,LV,6,28,DE,DL251,1513
1559,20384,Joshua Kalu,TEN,4,28,S,DB287,1514
1560,20388,De'Mornay Pierson-El,LV,6,28,WR,WR291,1515
1561,20389,Elijah Wellman,GB,5,29,FB,RB191,1516
1562,20395,Danny Johnson,WAS,8,28,CB,DB288,1517
1563,20411,Frankie Luvu,NYJ,10,27,LB,LB207,1518
1564,20418,Trey Marshall,DEN,5,28,SS,DB289,1519
1565,20428,Skai Moore,IND,7,29,OLB,LB208,1520
1566,20431,Arrion Springs,PIT,4,28,DB,DB290,1521
1567,20434,Brandon Facyson,LAC,6,29,CB,DB291,1522
1568,20448,Jonathan Wynn,DET,5,29,DE,DL252,1523
1569,20450,Abdullah Anderson,CHI,11,28,DL,DL253,1524
1570,20460,Tre Herndon,JAX,8,28,CB,DB292,1525
1571,20461,C.J. Reavis,ATL,10,28,CB,DB293,1526
1572,20469,Niles Scott,BUF,11,28,DT,DL254,1527
1573,20472,Shaun Wilson,TEN,4,28,RB,RB192,1528
1574,20478,Darvin Kidsy,WAS,8,29,WR,WR292,1529
1575,20488,Austin Larkin,CAR,13,29,DE,DL255,1530
1576,20492,George Odum,IND,7,30,S,DB294,1531
1577,20498,Ben Niemann,KC,10,28,LB,LB209,1532
1578,20511,Chris Lacy,DET,5,28,WR,WR293,1533
1579,20513,A.J. Moore,HOU,8,28,S,DB295,1534
1580,20516,Trent Harris,MIA,7,28,OLB,LB210,1535
1581,20520,Henry Mondeaux,PIT,4,28,DL,DL256,1536
1582,20532,Quin Blanding,CAR,13,28,FS,DB296,1537
1583,20538,Ryan Neal,SEA,6,28,S,DB297,1538
1584,20541,Bruce Hector,PHI,9,29,DL,DL257,1539
1585,20559,J.T. Gray,NO,6,28,DB,DB298,1540
1586,20562,De'Lance Turner,MIA,7,28,RB,RB193,1541
1587,20563,Nick Keizer,KC,10,29,TE,TE152,1542
1588,20570,Darious Williams,LAR,9,31,CB,DB299,1543
1589,20584,Craig James,PHI,9,28,CB,DB300,1544
1590,20592,Robert McCray,CLE,9,28,OLB,LB211,1545
1591,20599,Cam Phillips,CAR,13,28,WR,WR294,1546
1592,20600,Dalyn Dawkins,TEN,4,29,RB,RB194,1547
1593,20604,Andre Chachere,IND,7,28,S,DB301,1548
1594,20605,Corey Thompson,BUF,11,30,OLB,LB212,1549
1595,20611,Jeremy Reaves,WAS,8,27,S,DB302,1550
1596,20637,Nick Thurman,NE,5,28,DE,DL258,1551
1597,20642,Dallin Leavitt,LV,6,29,S,DB303,1552
1598,20646,Robert Spillane,PIT,4,28,LB,LB213,1553
1599,20657,DeMarquis Gates,MIN,7,28,LB,LB214,1554
1600,20663,Garrett Dickerson,NYG,11,28,TE,TE153,1555
1601,20664,Josh Woods,CHI,11,27,ILB,LB215,1556
1602,20665,Nate Holley,MIA,7,29,DB,DB304,1557
1603,20666,Jackson Porter,IND,7,29,CB,DB305,1558
1604,20673,Sam Beal,NYG,11,27,CB,DB306,1559
1605,20674,Adonis Alexander,LAR,9,27,CB,DB307,1560
1606,20711,Chris Jones,ARI,8,28,CB,DB308,1561
1607,20713,Nick Bosa,SF,11,26,DL,DL259,1562
1608,20715,Alexander Johnson,DEN,5,32,ILB,LB216,1563
1609,20721,Tevaughn Campbell,LAC,6,30,CB,DB309,1564
1610,20724,Sam Eguavoen,MIA,7,31,LB,LB217,1565
1611,20729,Deionte Thompson,ARI,8,27,S,DB310,1566
1612,20731,Johnathan Abram,LV,6,27,S,DB311,1567
1613,20733,Nasir Adderley,LAC,6,26,S,DB312,1568
1614,20735,Joey Alfieri,SF,11,28,OLB,LB218,1569
1615,20736,Dakota Allen,JAX,8,28,LB,LB219,1570
1616,20737,Josh Allen,JAX,8,26,OLB,LB220,1571
1617,20738,Zach Allen,ARI,8,26,DE,DL260,1572
1618,20740,Bruce Anderson III,IND,7,26,RB,RB195,1573
1619,20741,Rodney Anderson,CIN,9,27,RB,RB196,1574
1620,20744,Blessuan Austin,NYJ,10,27,CB,DB313,1575
1621,20748,Mike Edwards,TB,13,28,S,DB314,1576
1622,20749,T.J. Edwards,PHI,9,27,LB,LB221,1577
1623,20750,Emeke Egbule,LAC,6,27,OLB,LB222,1578
1624,20754,Rashad Fenton,KC,10,27,CB,DB315,1579
1625,20755,Jaylon Ferguson,BAL,7,28,OLB,LB223,1580
1626,20757,Clelin Ferrell,LV,6,27,DE,DL261,1581
1627,20758,Mark Fields II,MIN,7,27,CB,DB316,1582
1628,20764,Greg Gaines,LAR,9,28,DL,DL262,1583
1629,20766,C.J. Gardner-Johnson,NO,6,26,DB,DB317,1584
1630,20767,Rashan Gary,GB,5,26,DL,DL263,1585
1631,20771,Ulysees Gilbert,PIT,4,26,ILB,LB224,1586
1632,20772,Joe Giles-Harris,JAX,8,27,LB,LB225,1587
1633,20773,Kevin Givens,SF,11,27,DL,DL264,1588
1634,20775,Terry Godwin,JAX,8,27,WR,WR295,1589
1635,20776,Carl Granderson,NO,6,27,DE,DL265,1590
1636,20778,Dre Greenlaw,SF,11,26,LB,LB226,1591
1637,20780,Porter Gustin,CLE,9,27,LB,LB227,1592
1638,20783,Nate Hall,HOU,8,28,ILB,LB228,1593
1639,20784,Terez Hall,NE,5,27,LB,LB229,1594
1640,20785,Saquan Hampton,NO,6,28,FS,DB318,1595
1641,20787,Chase Hansen,NO,6,31,LB,LB230,1596
1642,20789,Kelvin Harmon,WAS,8,27,WR,WR296,1597
1643,20791,Will Harris,DET,5,28,CB,DB319,1598
1644,20793,Penny Hart,SEA,6,27,WR,WR297,1599
1645,20794,Montre Hartage,NYG,11,26,CB,DB320,1600
1646,20801,Karan Higdon Jr.,HOU,8,27,RB,RB197,1601
1647,20803,Trysten Hill,DAL,10,26,DT,DL266,1602
1648,20804,Wes Hills,DET,5,28,RB,RB198,1603
1649,20808,Justin Hollins,DEN,5,28,OLB,LB231,1604
1650,20811,Amani Hooker,TEN,4,25,S,DB321,1605
1651,20815,Albert Huggins,HOU,8,26,DL,DL267,1606
1652,20817,Jalen Hurd,SF,11,28,WR,WR298,1607
1653,20821,Joe Jackson,DAL,10,27,DE,DL268,1608
1654,20827,Jalen Jelks,DAL,10,27,DE,DL269,1609
1655,20829,Gary Jennings,MIA,7,27,WR,WR299,1610
1656,20833,Isaiah Johnson,LV,6,28,CB,DB322,1611
1657,20834,Jaquan Johnson,BUF,11,28,S,DB323,1612
1658,20839,Darryl Johnson,BUF,11,27,DL,DL270,1613
1659,20840,Lonnie Johnson Jr.,HOU,8,28,S,DB324,1614
1660,20842,Dre'Mont Jones,DEN,5,27,DE,DL271,1615
1661,20846,Vosean Joseph,BUF,11,26,OLB,LB232,1616
1662,20848,Kingsley Keke,GB,5,27,DT,DL272,1617
1663,20852,Dexter Lawrence II,NYG,11,26,DL,DL273,1618
1664,20853,Justin Layne,PIT,4,26,CB,DB325,1619
1665,20856,Donnie Lewis Jr.,CLE,9,27,CB,DB326,1620
1666,20861,David Long Jr.,LAR,9,26,CB,DB327,1621
1667,20862,David Long Jr.,TEN,4,27,LB,LB233,1622
1668,20864,Julian Love,NYG,11,26,S,DB328,1623
1669,20865,Alizé Mack,KC,10,27,TE,TE154,1624
1670,20866,Daylon Mack,NYG,11,27,NT,DL274,1625
1671,20867,Iman Marshall,BAL,7,27,CB,DB329,1626
1672,20874,Trace McSorley,BAL,7,28,QB,QB105,1627
1673,20877,Christian Miller,CAR,13,27,DE,DL275,1628
1674,20878,Jordan Miller,ATL,10,27,DB,DB330,1629
1675,20879,Shareef Miller,PHI,9,27,OLB,LB234,1630
1676,20881,Dillon Mitchell,MIN,7,27,WR,WR300,1631
1677,20883,Jalin Moore,NYJ,10,28,RB,RB199,1632
1678,20885,Jimmy Moreland,WAS,8,28,CB,DB331,1633
1679,20887,Trayvon Mullen,LV,6,26,CB,DB332,1634
1680,20888,Byron Murphy Jr.,ARI,8,26,CB,DB333,1635
1681,20894,Anthony Nelson,TB,13,27,OLB,LB235,1636
1682,20897,Bobby Okereke,IND,7,27,ILB,LB236,1637
1683,20898,Ed Oliver,BUF,11,26,DT,DL276,1638
1684,20901,Charles Omenihu,HOU,8,26,DE,DL277,1639
1685,20903,Amani Oruwariye,DET,5,28,CB,DB334,1640
1686,20906,Jacques Patrick,CIN,9,27,RB,RB200,1641
1687,20907,Natrez Patrick,LAR,9,26,OLB,LB237,1642
1688,20911,Jachai Polite,LAR,9,26,OLB,LB238,1643
1689,20915,Germaine Pratt,CIN,9,27,LB,LB239,1644
1690,20919,Taylor Rapp,LAR,9,26,S,DB335,1645
1691,20921,Wyatt Ray,TEN,4,27,DE,DL278,1646
1692,20922,Dax Raymond,CHI,11,29,TE,TE155,1647
1693,20923,Sheldrick Redwine,CLE,9,27,S,DB336,1648
1694,20928,Dontavius Russell,JAX,8,28,NT,DL279,1649
1695,20929,Brett Rypien,DEN,5,27,QB,QB106,1650
1696,20934,Khalen Saunders,KC,10,27,DT,DL280,1651
1697,20935,Jordan Scarlett,CAR,13,28,RB,RB201,1652
1698,20938,Kendall Sheffield,ATL,10,27,CB,DB337,1653
1699,20940,Jeffery Simmons,TEN,4,26,DT,DL281,1654
1700,20942,Chris Slayton,NYG,11,27,DL,DL282,1655
1701,20944,Cameron Smith,MIN,7,27,ILB,LB240,1656
1702,20953,Easton Stick,LAC,6,28,QB,QB107,1657
1703,20956,Montez Sweat,WAS,8,27,DE,DL283,1658
1704,20958,Josiah Tauaefa,NYG,11,27,ILB,LB241,1659
1705,20959,Jahlani Tavai,DET,5,27,LB,LB242,1660
1706,20961,Marvell Tell III,IND,7,27,CB,DB338,1661
1707,20963,Cody Thompson,SEA,6,28,WR,WR301,1662
1708,20965,Juan Thornhill,KC,10,28,S,DB339,1663
1709,20966,Clayton Thorson,DAL,10,28,QB,QB108,1664
1710,20967,Jerry Tillery,LAC,6,27,DT,DL284,1665
1711,20968,Drue Tranquill,LAC,6,28,LB,LB243,1666
1712,20971,Andrew Van Ginkel,MIA,7,28,LB,LB244,1667
1713,20972,D'Andre Walker,TEN,4,27,OLB,LB245,1668
1714,20975,Armon Watts,MIN,7,27,DT,DL285,1669
1715,20976,Mike Weber,KC,10,26,RB,RB202,1670
1716,20978,Alex Wesley,CHI,11,28,WR,WR302,1671
1717,20979,Antoine Wesley,BAL,7,26,WR,WR303,1672
1718,20981,Devin White,TB,13,26,LB,LB246,1673
1719,20983,Christian Wilkins,MIA,7,28,DT,DL286,1674
1720,20985,Greedy Williams,CLE,9,26,CB,DB340,1675
1721,20986,Joejuan Williams,NE,5,26,CB,DB341,1676
1722,20989,Quinnen Williams,NYJ,10,26,DL,DL287,1677
1723,20991,Khari Willis,IND,7,28,SS,DB342,1678
1724,20992,Gerald Willis,GB,5,28,NT,DL288,1679
1725,20994,Mack Wilson Sr.,CLE,9,26,LB,LB247,1680
1726,20995,Chase Winovich,NE,5,29,DE,DL289,1681
1727,20998,Renell Wren,CIN,9,28,DT,DL290,1682
1728,21000,Oshane Ximines,NYG,11,27,OLB,LB248,1683
1729,21001,Rock Ya-Sin,IND,7,27,CB,DB343,1684
1730,21007,Demarcus Christmas,SEA,6,28,DT,DL291,1685
1731,21008,L.J. Collier,SEA,6,28,DL,DL292,1686
1732,21009,John Cominsky,ATL,10,28,DL,DL293,1687
1733,21011,Ryan Connelly,NYG,11,28,LB,LB249,1688
1734,21013,Byron Cowart,NE,5,28,DT,DL294,1689
1735,21015,Maxx Crosby,LV,6,26,DE,DL295,1690
1736,21020,DeAndre Baker,NYG,11,26,CB,DB344,1691
1737,21021,Corey Ballentine,NYG,11,28,CB,DB345,1692
1738,21022,Ben Banogu,IND,7,28,DE,DL296,1693
1739,21025,Cody Barton,SEA,6,27,LB,LB250,1694
1740,21029,Mike Bell,BUF,11,26,LB,LB251,1695
1741,21031,Marquise Blair,SEA,6,26,FS,DB346,1696
1742,21032,Kendall Blanton,LAR,9,28,TE,TE156,1697
1743,21033,Amani Bledsoe,TEN,4,26,DL,DL297,1698
1744,21036,Kris Boyd,MIN,7,27,CB,DB347,1699
1745,21040,Jordan Brailford,WAS,8,28,LB,LB252,1700
1746,21046,Jake Browning,MIN,7,28,QB,QB109,1701
1747,21048,Austin Bryant,DET,5,27,DL,DL298,1702
1748,21049,Isaiah Buggs,PIT,4,27,DT,DL299,1703
1749,21050,Sean Murphy-Bunting,TB,13,26,CB,DB348,1704
1750,21052,Brian Burns,CAR,13,26,OLB,LB253,1705
1751,21053,Ben Burr-Kirven,SEA,6,26,OLB,LB254,1706
1752,21054,Devin Bush,PIT,4,25,LB,LB255,1707
1753,21055,Emmanuel Butler,NO,6,27,WR,WR304,1708
1754,21056,Hakeem Butler,ARI,8,28,WR,WR305,1709
1755,21064,Jamel Dean,TB,13,27,CB,DB349,1710
1756,21069,D'Cota Dixon,TB,13,29,FS,DB350,1711
1757,21071,Greg Dortch,LAR,9,25,WR,WR306,1712
1758,21097,Christian Wade,BUF,11,33,RB,RB203,1713
1759,21105,Elliott Fry,TB,13,29,K,K45,1714
1760,21107,Darnell Savage,GB,5,26,S,DB351,1715
1761,21108,Sione Takitaki,CLE,9,28,LB,LB256,1716
1762,21109,Quincy Williams,JAX,8,27,LB,LB257,1717
1763,21111,Ugo Amadi,SEA,6,27,S,DB352,1718
1764,21115,Juwann Winfree,DEN,5,27,WR,WR307,1719
1765,21116,Ka'dar Hollman,GB,5,29,CB,DB353,1720
1766,21117,E.J. Speed,IND,7,28,LB,LB258,1721
1767,21118,Blake Cashman,NYJ,10,28,LB,LB259,1722
